Number of sequences in alignment file:	93
Neff:	10.765817241777807
Alignment sequence length:	1073
|Train : Update 66000. Negative ELBO : 9950014.000, BCE: 847.270, KLD_latent: 18.384, KLD_decoder_params_norm: 9949149.000, Time: 4642.00 |
|Train : Update 67000. Negative ELBO : 9556276.000, BCE: 834.325, KLD_latent: 18.533, KLD_decoder_params_norm: 9555423.000, Time: 4711.85 |
|Train : Update 68000. Negative ELBO : 9164104.000, BCE: 857.663, KLD_latent: 21.070, KLD_decoder_params_norm: 9163225.000, Time: 4782.22 |
|Train : Update 69000. Negative ELBO : 8773598.000, BCE: 856.010, KLD_latent: 23.337, KLD_decoder_params_norm: 8772719.000, Time: 4852.06 |
|Train : Update 70000. Negative ELBO : 8385145.000, BCE: 858.655, KLD_latent: 25.011, KLD_decoder_params_norm: 8384261.500, Time: 4921.80 |
|Train : Update 71000. Negative ELBO : 7999355.000, BCE: 857.237, KLD_latent: 26.965, KLD_decoder_params_norm: 7998471.000, Time: 4991.53 |
|Train : Update 72000. Negative ELBO : 7615876.500, BCE: 885.460, KLD_latent: 25.687, KLD_decoder_params_norm: 7614965.500, Time: 5061.58 |
|Train : Update 73000. Negative ELBO : 7234850.500, BCE: 860.586, KLD_latent: 27.346, KLD_decoder_params_norm: 7233962.500, Time: 5131.46 |
|Train : Update 74000. Negative ELBO : 6856810.500, BCE: 870.109, KLD_latent: 28.361, KLD_decoder_params_norm: 6855912.000, Time: 5201.12 |
|Train : Update 75000. Negative ELBO : 6482398.000, BCE: 871.435, KLD_latent: 34.243, KLD_decoder_params_norm: 6481492.500, Time: 5270.90 |
|Train : Update 76000. Negative ELBO : 6111348.500, BCE: 866.884, KLD_latent: 34.982, KLD_decoder_params_norm: 6110446.500, Time: 5340.54 |
|Train : Update 77000. Negative ELBO : 5744375.000, BCE: 864.740, KLD_latent: 40.441, KLD_decoder_params_norm: 5743470.000, Time: 5410.30 |
|Train : Update 78000. Negative ELBO : 5381887.000, BCE: 888.849, KLD_latent: 32.246, KLD_decoder_params_norm: 5380966.000, Time: 5479.95 |
|Train : Update 79000. Negative ELBO : 5024184.000, BCE: 895.700, KLD_latent: 30.212, KLD_decoder_params_norm: 5023258.500, Time: 5549.68 |
|Train : Update 80000. Negative ELBO : 4671858.000, BCE: 874.178, KLD_latent: 38.718, KLD_decoder_params_norm: 4670945.500, Time: 5619.36 |
|Train : Update 81000. Negative ELBO : 4325490.000, BCE: 895.066, KLD_latent: 36.221, KLD_decoder_params_norm: 4324559.000, Time: 5689.91 |
|Train : Update 82000. Negative ELBO : 3985602.250, BCE: 887.660, KLD_latent: 37.089, KLD_decoder_params_norm: 3984677.500, Time: 5759.61 |
|Train : Update 83000. Negative ELBO : 3652913.250, BCE: 888.496, KLD_latent: 42.390, KLD_decoder_params_norm: 3651982.250, Time: 5829.17 |
|Train : Update 84000. Negative ELBO : 3328160.000, BCE: 928.184, KLD_latent: 57.753, KLD_decoder_params_norm: 3327174.000, Time: 5898.84 |
|Train : Update 85000. Negative ELBO : 3012013.250, BCE: 929.325, KLD_latent: 45.777, KLD_decoder_params_norm: 3011038.250, Time: 5968.34 |
|Train : Update 86000. Negative ELBO : 2705418.500, BCE: 930.345, KLD_latent: 46.665, KLD_decoder_params_norm: 2704441.500, Time: 6038.71 |
|Train : Update 87000. Negative ELBO : 2409294.500, BCE: 923.318, KLD_latent: 62.089, KLD_decoder_params_norm: 2408309.250, Time: 6109.93 |
|Train : Update 88000. Negative ELBO : 2124635.000, BCE: 940.453, KLD_latent: 49.433, KLD_decoder_params_norm: 2123645.000, Time: 6179.74 |
|Train : Update 89000. Negative ELBO : 1852535.250, BCE: 956.163, KLD_latent: 59.142, KLD_decoder_params_norm: 1851520.000, Time: 6249.50 |
|Train : Update 90000. Negative ELBO : 1594138.125, BCE: 957.336, KLD_latent: 61.418, KLD_decoder_params_norm: 1593119.375, Time: 6319.29 |
|Train : Update 91000. Negative ELBO : 1350722.500, BCE: 924.074, KLD_latent: 56.813, KLD_decoder_params_norm: 1349741.500, Time: 6389.08 |
|Train : Update 92000. Negative ELBO : 1123718.875, BCE: 961.156, KLD_latent: 62.239, KLD_decoder_params_norm: 1122695.500, Time: 6458.96 |
|Train : Update 93000. Negative ELBO : 914342.000, BCE: 958.041, KLD_latent: 66.322, KLD_decoder_params_norm: 913317.625, Time: 6528.65 |
|Train : Update 94000. Negative ELBO : 724128.875, BCE: 988.343, KLD_latent: 81.757, KLD_decoder_params_norm: 723058.812, Time: 6598.42 |
|Train : Update 95000. Negative ELBO : 554525.438, BCE: 968.156, KLD_latent: 72.213, KLD_decoder_params_norm: 553485.125, Time: 6668.28 |
|Train : Update 96000. Negative ELBO : 406928.156, BCE: 1002.354, KLD_latent: 67.609, KLD_decoder_params_norm: 405858.219, Time: 6738.80 |
